srl_number,Category,name,mrp,discountPercent,availableQuantity,discountedSellingPrice,weightInGms,outOfStock,quantity,dwh_date
3178,Paan Corner,Gellette Presto Ready Shaver,20,0,1,20,58,FALSE,1,15:33.1
3179,Paan Corner,Colgate Max Fresh Plax Mouthwash - Fresh Mint,150,20,5,120,250,FALSE,250,15:33.1
3180,Paan Corner,Colgate Zig Zag Charcoal Medium Toothbrush 4 Pcs,99,0,6,99,232,FALSE,4,15:33.1
3181,Paan Corner,Godrej Protekt,99,0,3,99,750,FALSE,750,15:33.1
3182,Paan Corner,Colgate Total Charcoal Anticavity Toothpaste,110,10,3,99,120,FALSE,120,15:33.1
3183,Paan Corner,Colgate Kids 0-2 Extra Soft Tooth Brush,30,16,6,25,58,FALSE,1,15:33.1
3184,Paan Corner,Gillete Mach3 ,260,10,6,234,116,FALSE,2,15:33.1
3185,Paan Corner,Maybelline New York Colossal Kajal Black,149,0,2,149,0,FALSE,0,15:33.1
3186,Paan Corner,Godrej Cinthol Lime Talc,55,0,3,55,100,FALSE,100,15:33.1
3187,Paan Corner,Hamam Soap Bar Neem Tulsi and Aloe Vera,58,0,6,58,150,FALSE,150,15:33.1
3189,Paan Corner,Colgate Gentle Sensitive+ Toothbrush Pack Of 4,120,10,4,108,232,FALSE,4,15:33.1
3190,Paan Corner,Nivea Creme All Season Multi-Purpose Cream ,175,10,4,157,100,FALSE,100,15:33.1
3191,Paan Corner,Oral-B Charcoal Deep Clean Stain Removal Toothbrush Medium,99,0,1,99,232,FALSE,4,15:33.1
3192,Paan Corner,Mamaearth 100% Natural Berry Blast Kids Toothpaste,149,10,4,134,50,FALSE,50,15:33.1
3193,Paan Corner,HImalaya Gentle Baby Wipes,200,10,3,180,72,FALSE,72,15:33.1
3194,Paan Corner,Stayfree Dry Max All Night XL Dry Cover Sanitary Pads,340,12,6,298,28,FALSE,28,15:33.1
3196,Paan Corner,Fem Fairness Naturals Saffron Skin Bleach,85,15,4,72,64,FALSE,64,15:33.1
3197,Paan Corner,Engage Woman Blush Body Deo Spray,195,10,5,174,150,FALSE,150,15:33.1
3198,Paan Corner,Dove Pink Rosa Beauty Bathinhg Bar,60,0,6,60,100,FALSE,100,15:33.1
3199,Paan Corner,Sebamed Cleansing Bar,99,10,4,89,100,FALSE,100,15:33.1
3200,Paan Corner,Pampers Premium Care Pants - Large,1099,18,2,899,44,FALSE,44,15:33.1
3201,Paan Corner,Nivea Women Deodorant Fresh Natural Long Lasting Freshness & 48h Protection,199,20,2,159,150,FALSE,150,15:33.1
3203,Paan Corner,Patanjali Kesh Kanti Natural Hair Cleanser,75,9,4,68,200,FALSE,200,15:33.1
3204,Paan Corner,Godrej No.1 Bathing Soap û Lime & Aloe Vera,149,0,6,149,600,FALSE,600,15:33.1
3205,Paan Corner,Pantene Advanced Control Hair Fall Solution Shampoo,120,6,5,112,180,FALSE,180,15:33.1
3206,Paan Corner,Veet Full Body Waxing Kit For Dry Skin,235,7,6,218,1160,FALSE,20,15:33.1
3207,Paan Corner,Johnson's Baby Skincare Wipes,245,9,6,221,72,FALSE,72,15:33.1
3208,Paan Corner,Gillette Lemon Lime Shaving Foam,199,11,4,177,196,FALSE,196,15:33.1
3209,Paan Corner,Old Spice After Shave Lotion Musk,215,6,3,200,100,FALSE,100,15:33.1
3210,Paan Corner,Whisper Ultra Soft Air Fresh Sanitary Pads (XL) with Wings,315,0,4,315,30,FALSE,30,15:33.1
3211,Paan Corner,Himalaya Baby Powder,80,8,4,73,100,FALSE,100,15:33.1
3212,Paan Corner,Fiama Men's Refreshing Pulse Shower Gel,225,20,4,180,250,FALSE,250,15:33.1
3213,Paan Corner,Whisper Ultra Clean XL Plus Sanitary Pad,175,0,5,175,870,FALSE,15,15:33.1
3214,Paan Corner,Johnson's Baby Powder,143,0,6,143,200,FALSE,200,15:33.1
3215,Paan Corner,Dove Cream Beauty Bathing Bar,235,9,6,212,125,FALSE,125,15:33.1
3216,Paan Corner,Patanjali Kesh Kanti Shikakai Hair Cleanser,95,0,4,95,200,FALSE,200,15:33.1
3217,Paan Corner,L'Oreal Paris Color Protect Conditioner,199,0,3,199,192,FALSE,192,15:33.1
3218,Paan Corner,Nivea Men Active Clean with Active Charcoal Shower Gel for Body Face & Hair,199,4,5,191,250,FALSE,250,15:33.1
3219,Paan Corner,L'Oreal 6 Oil Nourish Conditioner,135,0,1,135,192,FALSE,192,15:33.1
3220,Paan Corner,Godrej Easy Natural Black Hair Colour,25,0,5,25,20,FALSE,20,15:33.1
3221,Paan Corner,Dabur Gulabari Rose Water Daily Glow,80,6,2,75,250,FALSE,250,15:33.1
3222,Paan Corner,Himalaya Purifying Neem Face Wash,170,10,6,153,150,FALSE,150,15:33.1
3223,Paan Corner,Fem Fairness Naturals Gold Skin Bleach,65,9,3,59,24,FALSE,24,15:33.1
3224,Paan Corner,Whisper Choice Ultra XL Sanitary Pad,133,2,5,130,1160,FALSE,20,15:33.1
3225,Paan Corner,Dove Dandruff Care Shampoo,158,6,5,147,180,FALSE,180,15:33.1
3226,Paan Corner,Head & Shoulders Anti Dandruff Anti Hairfall Shampoo,285,0,5,285,340,FALSE,240,15:33.1
3227,Paan Corner,L'Oreal Casting Creme Ebony Black Hair Color,550,0,6,550,159,FALSE,87,15:33.1
3228,Paan Corner,Mamaearth Onion Hair Oil,399,10,6,359,150,FALSE,150,15:33.1
3229,Paan Corner,L'Oreal Paris Casting Creme Gloss Hair Color (Dark Brown 400),550,0,4,550,159,FALSE,159,15:33.1
3230,Paan Corner,Palmolive Naturals Sea Minerals Liquid Hand Wash,99,10,6,89,250,FALSE,250,15:33.1
3231,Paan Corner,Oral-B Extra Soft Bristles Sensitive ,98,0,4,98,232,FALSE,4,15:33.1
3232,Paan Corner,Engage M3 Perfume Spray for Men,200,10,3,180,120,FALSE,120,15:33.1
3233,Paan Corner,Mamaearth Deeply Nourishing wash for Babies,199,0,4,199,200,FALSE,200,15:33.1
3234,Paan Corner,Dettol Original Soap (B4G1),260,5,6,247,625,FALSE,625,15:33.1
3235,Paan Corner,Woodward's Gripe Water,75,0,6,75,200,FALSE,200,15:33.1
3237,Paan Corner,Johnson's Baby Soap,70,0,6,70,100,FALSE,100,15:33.1
3238,Paan Corner,Engage M4 Perfume Spray For Men,200,10,6,180,120,FALSE,120,15:33.1
3239,Paan Corner,Fem Fairness Naturals Hair Removal Cream Fair & Soft - Gold,65,10,4,58,40,FALSE,40,15:33.1
3240,Paan Corner,Dove Hair Fall Rescue Conditioner,190,0,4,190,175,FALSE,175,15:33.1
3241,Paan Corner,Himalaya Anti Hair Fall Shampoo,130,12,2,114,200,FALSE,200,15:33.1
3242,Paan Corner,Fiama Peach & Avocado Gel Bar,176,10,3,158,375,FALSE,375,15:33.1
3243,Paan Corner,Pears Pure & Gentle Value Pack Of 4 Bathing Soap ,125,0,6,125,75,FALSE,75,15:33.1
3244,Paan Corner,Fiama Fresh Hand Wash,150,6,3,140,400,FALSE,400,15:33.1
3245,Paan Corner,Palmolive Black Orchid And Milk Liquid Hand Wash,99,10,6,89,250,FALSE,250,15:33.1
3246,Paan Corner,Oral-B Criss Cross Medium Toothbrush (Buy 2 Get 2 Free),160,0,5,160,232,FALSE,4,15:33.1
3247,Paan Corner,Gillette Mach 3 Turbo Razor,349,6,5,325,58,FALSE,1,15:33.1
3248,Paan Corner,Himalaya Baby Lotion,165,12,3,145,200,FALSE,200,15:33.1
3249,Paan Corner,Head & Shoulders 2-in-1 Cool Menthol Anti Dandruff Shampoo + Conditioner,375,0,1,375,340,FALSE,180,15:33.1
3250,Paan Corner,Sunsilk Lusciously Thick & Long Shampoo,249,6,6,234,340,FALSE,340,15:33.1
3251,Paan Corner,Fiama Di Wills Men's Refreshing Pulse Shower Gel,225,4,3,214,250,FALSE,250,15:33.1
3252,Paan Corner,Sebamed Anti - Dandruff Shampoo,600,10,2,540,200,FALSE,200,15:33.1
3253,Paan Corner,Listerine Cool Mint Mouthwash - Mild Taste,150,10,6,135,250,FALSE,250,15:33.1
3255,Paan Corner,Himalaya Gentle Baby Bath,165,9,6,150,200,FALSE,200,15:33.1
3257,Paan Corner,L'Oreal Paris Color Protect Shampoo,282,0,3,282,360,FALSE,360,15:33.1
3258,Paan Corner,Fiama Di Wills Lemongrass & Jojoba Gel Bar,176,10,6,158,375,FALSE,375,15:33.1
3259,Paan Corner,Colgate Plax Peppermint Mouthwash,150,20,5,120,250,FALSE,250,15:33.1
3260,Paan Corner,Dove Daily Shine Conditioner,90,10,1,81,80,FALSE,80,15:33.1
3261,Paan Corner,Patanjali Kesh Kanti Anti Dandruff Hair Cleanser,110,0,6,110,200,FALSE,200,15:33.1
3262,Paan Corner,Old Spice Original After Shave Lotion,250,0,1,250,150,FALSE,150,15:33.1
3263,Paan Corner,Dove Hair Fall Rescue Shampoo,137,10,4,123,180,FALSE,180,15:33.1
3264,Paan Corner,Dettol Clinical Strength Hand Sanitizer Liquid,250,10,6,225,500,FALSE,500,15:33.1
3265,Paan Corner,Nivea Soft Light Moisturizer for Face Hand & Body Non-Sticky Cream with Vitamin E & Jojoba Oil,399,20,3,319,300,FALSE,300,15:33.1
3266,Paan Corner,Comfy Baby Pants XL 12-17 kg,429,15,1,364,24,FALSE,24,15:33.1
3267,Paan Corner,Dettol Liquid Handwash With Free Liquid,99,0,6,99,200,FALSE,200,15:33.1
3268,Paan Corner,Nivea Body Milk Lotion for Very Dry Skin,399,20,6,319,400,FALSE,400,15:33.1
3269,Paan Corner,Lakme Sun Expert,225,0,6,225,60,FALSE,60,15:33.1
3270,Paan Corner,Head & shoulders Anti Dandruff Shampoo Cool Menthol,170,0,6,170,180,FALSE,180,15:33.1
3271,Paan Corner,Godrej Nupur Henna,75,0,5,75,150,FALSE,120,15:33.1
3272,Paan Corner,Johnson's Baby Lotion,100,0,4,100,100,FALSE,100,15:33.1
3273,Paan Corner,Himalaya Anti Dandruff Shampoo,140,10,1,126,200,FALSE,200,15:33.1
3274,Paan Corner,Maybelline New York Colossal Kajal Super Black,300,8,3,275,0,FALSE,0,15:33.1
3275,Paan Corner,Stayfree Dry-Max All Night Ultra-Dry Sanitary Pad,90,10,6,81,406,FALSE,7,15:33.1
3276,Paan Corner,Dove Daily Shine Shampoo,645,5,3,612,650,FALSE,650,15:33.1
3277,Paan Corner,Godrej Easy 5 Minute Natural Brown 4 Hair Colour,29,0,5,29,20,FALSE,20,15:33.1
3278,Paan Corner,Colgate Sensitive Plus Enamel Toothpaste Tube,140,0,6,140,160,FALSE,160,15:33.1
3279,Paan Corner,Colgate Max Fresh Peppermint Toothpaste ,182,15,6,154,300,FALSE,300,15:33.1
3280,Paan Corner,Pond's Light Moisturiser,309,10,6,278,250,FALSE,250,15:33.1
3281,Paan Corner,Engage Mate For Man Deo Spray,195,10,5,174,150,FALSE,150,15:33.1
3282,Paan Corner,Pantene Advanced Hair Fall Solution Shampoo - Total Damage Care,120,0,5,120,180,FALSE,180,15:33.1
3283,Paan Corner,Whisper Choice Regular Wing Sanitary Pad,30,0,2,30,406,FALSE,7,15:33.1
3284,Paan Corner,Colgate Slim Soft Charcoal Toothbrush,150,18,4,123,232,FALSE,4,15:33.1
3285,Paan Corner,Fiama Scents Juniper & Geranium Body Wash,199,6,5,186,250,FALSE,250,15:33.1
3286,Paan Corner,Mamaearth Ubtan Body Lotion,399,15,4,339,400,FALSE,400,15:33.1
3287,Paan Corner,Godrej Aer Power Pocket - Long Lasting Bathroom Fragrance Floral Delight,55,0,6,55,10,FALSE,10,15:33.1
3288,Paan Corner,Himalaya Anti-Hair Fall Shampoo,230,18,1,188,400,FALSE,400,15:33.1
3289,Paan Corner,Nivea Soft Light Moisturizer for Face Hand & Body Non-Sticky Cream with Vitamin E & Jojoba Oil,310,15,6,263,200,FALSE,200,15:33.1
3290,Paan Corner,Engage M2 Perfume Spray For Men,200,10,6,180,120,FALSE,120,15:33.1
3291,Paan Corner,Listerine Cool Mint Mouthwash - Mild Taste,150,10,6,135,250,FALSE,250,15:33.1
3292,Paan Corner,Mamaearth Ubtan Face Scrub Turmeric & Walnut,349,10,1,314,100,FALSE,100,15:33.1
3293,Paan Corner,Himalaya Purifying Neem Face Wash Tube,270,15,6,229,300,FALSE,300,15:33.1
3294,Paan Corner,Johnson's Baby Top To Toe Bath Body Wash,165,0,4,165,210,FALSE,210,15:33.1
3295,Paan Corner,Gillette Mach 3 Start,249,0,6,249,116,FALSE,2,15:33.1
3296,Paan Corner,Scalpe Pro Anti dandruff Shampoo 100ml,185,0,2,185,100,FALSE,100,15:33.1
3297,Paan Corner,Johnson's Baby Cream,150,0,6,150,100,FALSE,100,15:33.1
3298,Paan Corner,Johnson's Baby Soap,105,0,6,105,150,FALSE,150,15:33.1
3299,Paan Corner,Himalaya Gentle Baby Shampoo,320,17,6,265,400,FALSE,400,15:33.1
3300,Paan Corner,L'Oreal Paris Shine Masque Royal Jelly Hair Colour,550,0,3,550,88,FALSE,87,15:33.1
3301,Paan Corner,Engage Rush Deodorant For Men,190,11,6,169,150,FALSE,150,15:33.1
3302,Paan Corner,Clean & Clear Foaming Face Wash,140,10,4,126,100,FALSE,100,15:33.1
3303,Paan Corner,Dettol Lather Shaving Cream,75,5,6,71,78,FALSE,78,15:33.1
3304,Paan Corner,Gillette Classic Regular Pre Shave Foam,199,0,4,199,196,FALSE,196,15:33.1
3305,Paan Corner,Dove Daily Shine Conditioner,190,0,6,190,175,FALSE,180,15:33.1
3306,Paan Corner,Johnson's Baby Shampoo,180,0,6,180,200,FALSE,200,15:33.1
3307,Paan Corner,Park Avenue Beer Shampoo ,155,9,4,140,180,FALSE,180,15:33.1
3308,Paan Corner,Pantene Advanced Hair Fall Solution Silky Smooth Care Shampoo,120,6,6,112,180,FALSE,180,15:33.1
3309,Paan Corner,Fem Fairness Naturals Hair Removal Cream Fair & Soft - Rose,65,10,6,58,40,FALSE,40,15:33.1
3310,Paan Corner,Sunsilk Stunning Black Shine Shampoo,555,6,6,521,650,FALSE,650,15:33.1
3311,Paan Corner,Dabur Meswak Toothpaste,100,0,1,100,200,FALSE,200,15:33.1
3312,Paan Corner,Patanjali Kesh Kanti Reetha Hair Cleanser,85,0,5,85,200,FALSE,200,15:33.1
3313,Paan Corner,Nivea Lip Balm Soft Rose for 24h Moisture with Natural Oils Delicate Rose Shine,185,8,6,169,5,FALSE,4,15:33.1
3314,Paan Corner,Santoor Total Skin Care Soap With Sandal & Turmeric,180,0,6,180,600,FALSE,600,15:33.1
3316,Paan Corner,Gillette Pre Shave Foam - Classic Regular Skin,225,0,6,225,418,FALSE,418,15:33.1
3317,Paan Corner,Fiama Di Wills Shower Gel Patchouli & Macadamia,199,10,6,179,250,FALSE,250,15:33.1
3318,Paan Corner,Listerine Fresh Burst Mouthwash,140,10,4,126,250,FALSE,250,15:33.1
3319,Paan Corner,Nivea Cocoa Nourish Body Lotion With Coconut Oil & Cocoa Butter For Very Dry Skin ,299,17,5,247,200,FALSE,200,15:33.1
3320,Paan Corner,Pantene Hair Fall Control Shampoo,240,7,2,221,340,FALSE,340,15:33.1
3321,Paan Corner,Fogg Master - Royal Intense,250,0,5,250,120,FALSE,120,15:33.1
3322,Paan Corner,TRESemme Smooth And Shine Conditioner,220,0,5,220,190,FALSE,190,15:33.1
3323,Paan Corner,Whisper Ultra Clean XL Plus Sanitary Pad,155,0,6,155,870,FALSE,15,15:33.1
3325,Paan Corner,Nivea Soft Moisturizing Cream,310,12,1,272,200,FALSE,200,15:33.1
3326,Paan Corner,Patanjali Kesh Kanti Aloe Vera Hair Cleanser,85,0,5,85,200,FALSE,200,15:33.1
3327,Paan Corner,Neutrogena Deep Clean Foaming Cleanser,130,11,2,115,50,FALSE,50,15:33.1
3328,Paan Corner,Clean & Clear Morning Energy Berry Face Wash,155,6,6,145,100,FALSE,100,15:33.1
3329,Paan Corner,Pampers Premium Care New Baby Pants,320,0,4,320,24,FALSE,24,15:33.1
3330,Paan Corner,Vaseline Intensive Care Aloe Fresh,225,9,6,203,200,FALSE,200,15:33.1
3331,Paan Corner,L'Oreal Paris Dream Lengths Shampoo,149,0,6,149,192,FALSE,192,15:33.1
3332,Paan Corner,Johnson's Baby Oil,115,0,4,115,100,FALSE,100,15:33.1
3333,Paan Corner,Engage Man Rush Deodorant,195,9,6,176,150,FALSE,150,15:33.1
3334,Paan Corner,Pantene Advanced Hair Fall Solution Shampoo - Total Damage Care,264,0,6,264,340,FALSE,340,15:33.1
3335,Paan Corner,Whisper Daily Liners Clean and Fresh,105,0,4,105,1160,FALSE,20,15:33.1
3336,Paan Corner,Himalaya Men Pimple Clear Neem Face Wash,180,9,2,163,100,FALSE,100,15:33.1
3337,Paan Corner,Pantene Adv Hairfall Solution Conditioner Silky Smooth,190,0,5,190,200,FALSE,200,15:33.1
3338,Paan Corner,Himalaya Prickly Heat Baby Powder,90,10,6,81,100,FALSE,100,15:33.1
3339,Paan Corner,Mamaearth Daily Moisturizing Lotion For Babies,199,0,6,199,200,FALSE,200,15:33.1
3340,Paan Corner,Stayfree Advanced XL Ultra Comfort Sanitary napkins with Wings,175,0,3,175,812,FALSE,14,15:33.1
3341,Paan Corner,Pampers Premium Care Pants - Medium,1099,18,6,899,54,FALSE,54,15:33.1
3342,Paan Corner,Fiama Men's Refreshing Pulse Shower Gel,199,10,6,179,250,FALSE,250,15:33.1
3343,Paan Corner,Vaseline Original Skin Protecting Jelly,125,10,6,112,100,FALSE,100,15:33.1
3344,Paan Corner,Clean & Clear Foaming Face Wash,180,10,6,162,150,FALSE,150,15:33.1
3345,Paan Corner,Fiama Lemongrass and Jojoba Shower Gel,225,20,6,180,250,FALSE,250,15:33.1
3346,Paan Corner,Oral-B Charcoal Cross Cross Extra Soft Toothbrush (Buy 2 Get 1 Free),180,0,1,180,174,FALSE,3,15:33.1
3347,Paan Corner,Listerine Fresh Burst Mouthwash,285,7,6,263,500,FALSE,500,15:33.1
3348,Paan Corner,Veet Full Body Waxing Kit,235,7,6,218,1160,FALSE,20,15:33.1
3349,Paan Corner,Listerine Original Mouthwash,55,9,6,50,80,FALSE,80,15:33.1
3350,Paan Corner,Santoor Almond Soft With Sandal & Almond Milk,180,0,2,180,625,FALSE,625,15:33.1
3351,Paan Corner,Nivea Body Shea Smooth with Shea Butter for Dry Skin,425,20,5,340,400,FALSE,9,15:33.1
3352,Paan Corner,Neutrogena Deep Clean Facial Cleanser,130,0,4,130,50,FALSE,50,15:33.1
3354,Paan Corner,Johnson's Baby Powder,235,0,6,235,400,FALSE,400,15:33.1
3355,Paan Corner,Bombay Shaving Company Charcoal Face Wash,249,0,4,249,100,FALSE,100,15:33.1
3356,Paan Corner,Colgate Kids 2+ Years Extra Soft Toothbrush,20,0,3,20,58,FALSE,1,15:33.1
3357,Paan Corner,Veet Hair Removal Cream (Normal Skin),135,5,6,128,50,FALSE,50,15:33.1
3358,Paan Corner,Dove Daily Shine Shampoo,240,0,4,240,340,FALSE,340,15:33.1
3359,Paan Corner,L'Oreal Anti Hair Fall Conditioner,199,0,6,199,192,FALSE,192,15:33.1
3360,Paan Corner,Nivea Body Lotion Aloe Hydration For Normal Skin ,275,10,6,247,200,FALSE,200,15:33.1
3361,Paan Corner,Pampers Pants - Large,1549,45,3,849,82,FALSE,82,15:33.1
3363,Paan Corner,Head & Shoulders 2 In 1 Anti Dandruff Smooth & Silky Shampoo+Conditioner,375,10,6,334,340,FALSE,340,15:33.1
3364,Paan Corner,Fem Fairness Natural Gold Skin Bleach,85,7,4,79,64,FALSE,64,15:33.1
3365,Paan Corner,Engage Deo Frost,195,9,6,176,150,FALSE,150,15:33.1
3366,Paan Corner,Stayfree Secure XL Size Sanitary Napkins,115,0,5,115,1160,FALSE,20,15:33.1
3367,Paan Corner,Pampers Pants - Medium,699,21,1,549,50,FALSE,50,15:33.1
3368,Paan Corner,Pampers Active Baby Diapers New Born Extra Small ,1099,22,3,849,72,FALSE,72,15:33.1
3370,Paan Corner,Woodwards Gripe Water ,50,0,4,50,130,FALSE,130,15:33.1
3371,Paan Corner,Clean & Clear Morning Energy Aqua Splash Face Wash,145,9,5,131,100,FALSE,100,15:33.1
3372,Paan Corner,Sunsilk Lusciously Thick & Long Shampoo,555,6,6,521,650,FALSE,650,15:33.1
3373,Paan Corner,Mamaearth Skin Correct Face Serum,599,15,1,509,30,FALSE,30,15:33.1
3374,Paan Corner,Chik Hairfall Prevent Egg Shampoo,178,0,6,178,340,FALSE,340,15:33.1
3375,Paan Corner,Pantene Silky Smooth Care Shampoo,225,6,3,210,340,FALSE,340,15:33.1
3377,Paan Corner,Set Wet Swag Avatar Deodorant & Body Spray Perfume For Men,199,0,1,199,150,FALSE,150,15:33.1
3378,Paan Corner,Pampers All Round Protection Pants - Medium,699,17,6,575,50,FALSE,50,15:33.1
3379,Paan Corner,Set Wet Deodrant Charm Avatar,199,0,1,199,150,FALSE,150,15:33.1
3380,Paan Corner,Nupur Heena Mehandi,199,0,6,199,500,FALSE,500,15:33.1
3381,Paan Corner,Head & Shoulders 2-in-1 Active Protect Shampoo,375,9,6,338,340,FALSE,340,15:33.1
3382,Paan Corner,Gillette Mach 3 Turbo Cartridges,649,10,6,578,232,FALSE,4,15:33.1
3383,Paan Corner,TRESemme Smooth And Shine Conditioner,210,13,1,182,190,FALSE,190,15:33.1
3384,Paan Corner,Bombay Shaving Company Sensitive Cartridges,375,0,2,375,116,FALSE,2,15:33.1
3385,Paan Corner,Himalaya Baby Lotion,300,12,1,264,400,FALSE,400,15:33.1
3386,Paan Corner,Old Spice Lime Lather Shaving Cream,75,0,6,75,70,FALSE,70,15:33.1
3387,Paan Corner,Colgate Sensitive Plus Anticavity Toothpaste ,140,10,6,126,70,FALSE,70,15:33.1
3388,Paan Corner,Colgate Toothpaste For Kids Motu Oatlu,93,0,6,93,80,FALSE,80,15:33.1
3389,Paan Corner,Pantene Total Damage Care Shampoo,120,0,6,120,180,FALSE,180,15:33.1
3390,Paan Corner,Himalaya Moisturising Aloe Vera Facial Wipes,100,10,6,90,25,FALSE,25,15:33.1
3391,Paan Corner,Savlon Moisture Shield Hand Wash,69,0,5,69,200,FALSE,200,15:33.1
3392,Paan Corner,Pampers Active Baby Diapers New Born Extra Small,360,10,6,324,24,FALSE,24,15:33.1
3393,Paan Corner,Himalaya Anti Dandruff Shampoo,260,18,1,213,400,FALSE,400,15:33.1
3394,Paan Corner,Himalaya Anti Hair Fall Shampoo,490,25,4,367,700,FALSE,700,15:33.1
3395,Paan Corner,Johnson's Baby Oil,200,0,6,200,200,FALSE,200,15:33.1
3396,Paan Corner,Vaseline Intensive Care Deep Moisture Body Lotion,325,0,4,325,400,FALSE,400,15:33.1
3397,Paan Corner,L'Oreal Paris Dream Lengths Conditioner,199,0,1,199,193,FALSE,193,15:33.1
3398,Paan Corner,Nivea Soft Light Moisturizing Cream,185,15,6,157,100,FALSE,100,15:33.1
3399,Paan Corner,Whisper Ultra Soft XL+ Sanitary Pads,555,0,1,555,60,FALSE,60,15:33.1
3400,Paan Corner,Palmolive Feel The Massage Shower Gel,249,20,6,199,250,FALSE,250,15:33.1
3401,Paan Corner,L'Oreal Paris Dream Lengths Conditioner,209,0,3,209,193,FALSE,193,15:33.1
3402,Paan Corner,Head & Shoulders Anti-Dandruff Smooth & Silky Shampoo,285,6,6,266,340,FALSE,340,15:33.1
3403,Paan Corner,Mamaearth Moisturizing Baby Bath Soap,249,0,4,249,150,FALSE,150,15:33.1
3404,Paan Corner,Listerine Original Mouthwash,150,10,6,135,250,FALSE,250,15:33.1
3405,Paan Corner,Himalaya Gentle Baby Shampoo,170,14,6,146,200,FALSE,200,15:33.1
3406,Paan Corner,Dove Dryness Care Shampoo,268,5,1,252,340,FALSE,340,15:33.1
3407,Paan Corner,Dove Hair Fall Rescue Shampoo,280,15,6,236,340,FALSE,340,15:33.1
3408,Paan Corner,Head & Shoulders Anti Dandruff Shampoo Cool Menthol,295,9,6,266,340,FALSE,340,15:33.1
3409,Paan Corner,Bombay Shaving Company Defender Razor,345,0,6,345,58,FALSE,1,15:33.1
3411,Paan Corner,Himalaya Baby Nourishing Massage Oil,200,20,2,160,200,FALSE,250,15:33.1
3412,Paan Corner,Himalaya Baby Powder,235,20,6,188,400,FALSE,400,15:33.1
3413,Paan Corner,Fogg Paradise Fragrant Body Spray For Women ,250,0,6,250,150,FALSE,150,15:33.1
3414,Paan Corner,Revive Revive Liquid,71,0,6,71,200,FALSE,200,15:33.1
3415,Paan Corner,Pantene Hairfall Control Conditioner,190,6,6,178,200,FALSE,200,15:33.1
3416,Paan Corner,Mamaearth Vitamin C Face Toner,399,0,1,399,200,FALSE,200,15:33.1
3417,Paan Corner,Himalaya Diaper Rash Cream,80,10,2,72,20,FALSE,20,15:33.1
3418,Paan Corner,Fogg Royal Fragrance Spray,230,0,4,230,150,FALSE,120,15:33.1
3419,Paan Corner,Dove Pink Rosa Beauty Bathing Bar,245,9,6,221,100,FALSE,100,15:33.1
3420,Paan Corner,Dove Dryness Care Conditioner Frizzy & Dry Hair,90,6,4,84,80,FALSE,80,15:33.1
3421,Paan Corner,Dettol Original Liquid Handwash Refill,109,3,0,105,750,TRUE,750,15:33.1
3422,Paan Corner,Parachute 100% Pure Coconut Oil,123,0,0,123,300,TRUE,300,15:33.1
3423,Paan Corner,Stayfree Secure Cottony Soft Cover Sanitary Pad (Regular) with Wings,30,3,0,29,406,TRUE,7,15:33.1
3424,Paan Corner,Dabur Gulabari Premium Rose Water,48,2,0,47,120,TRUE,120,15:33.1
3425,Paan Corner,Parachute Advansed Gold Coconut Hair Oil,215,9,0,194,400,TRUE,400,15:33.1
3426,Paan Corner,Closeup Everfresh+ Anti-Germ Gel Toothpaste Red Hot,90,10,0,81,150,TRUE,150,15:33.1
