srl_key,Category,name,mrp,discountPercent,availableQuantity,discountedSellingPrice,weightInGms,outOfStock,quantity
2937,Ice Cream & Desserts,Ching's Secret Manchurian Instant Noodle,114,0,6,114,480,FALSE,480
2938,Ice Cream & Desserts,Ching's Secret Schezwan Instant Noodle,114,0,6,114,480,FALSE,480
2939,Ice Cream & Desserts,Smith & Jones Masala Noodles,89,0,5,89,480,FALSE,480
2940,Ice Cream & Desserts,Ching's Secret Hot Garlic Instant Noodles,114,0,6,114,480,FALSE,480
2941,Chocolates & Candies,Ching's Secret Manchurian Instant Noodle,114,0,6,114,480,FALSE,480
2942,Chocolates & Candies,Ching's Secret Hot Garlic Instant Noodles,114,0,6,114,480,FALSE,480
2943,Chocolates & Candies,Smith & Jones Masala Noodles,89,0,5,89,480,FALSE,480
2944,Packaged Food,Ching's Secret Manchurian Instant Noodle,114,0,6,114,480,FALSE,480
2945,Packaged Food,Ching's Secret Schezwan Instant Noodle,114,0,6,114,480,FALSE,480
2946,Packaged Food,Ching's Secret Hot Garlic Instant Noodles,114,0,6,114,480,FALSE,480
2947,Packaged Food,Smith & Jones Masala Noodles,89,0,5,89,480,FALSE,480
2948,Chocolates & Candies,Ching's Secret Schezwan Instant Noodle,114,0,6,114,480,FALSE,480
2949,Chocolates & Candies,Bagrrys Fruit N Fibre Muesli Mixed Fruit,330,0,6,330,500,FALSE,500
2950,Chocolates & Candies,Kissan Mixed Fruit Jam ,155,0,0,155,500,TRUE,500
2951,Chocolates & Candies,Yummiez Green Peas,135,0,0,135,500,TRUE,500
2952,Chocolates & Candies,Del Monte Eggless Mayo,135,6,0,126,500,TRUE,500
2953,Chocolates & Candies,Safal Frozen Mixed Vegetables,60,5,0,57,500,TRUE,500
2954,Chocolates & Candies,Chef's Basket Durum Wheat Penne Pasta,160,50,0,80,500,TRUE,500
2955,Biscuits,Britannia Bourbon Biscuit Buy 4 Get 1 Free,80,10,2,72,500,FALSE,500
2956,Biscuits,Britannia Treat Jimjam Family Pack (Buy 4 Get 1 Free),100,0,6,100,500,FALSE,500
2957,Biscuits,Britannia Milk Bikis Cream Biscuit,70,0,0,70,500,TRUE,500
2958,Personal Care,Savlon Herbal Sensitive Liquid Handwash Refill Pouch,115,4,6,110,750,FALSE,500
2959,Personal Care,Listerine Fresh Burst Mouthwash,285,7,6,263,500,FALSE,500
2960,Personal Care,Nupur Heena Mehandi,199,0,6,199,500,FALSE,500
2961,Paan Corner,Savlon Herbal Sensitive Liquid Handwash Refill Pouch,115,4,6,110,750,FALSE,500
2962,Personal Care,Dettol Clinical Strength Hand Sanitizer Liquid,250,10,6,225,500,FALSE,500
2963,Paan Corner,Dettol Clinical Strength Hand Sanitizer Liquid,250,10,6,225,500,FALSE,500
2964,Paan Corner,Listerine Fresh Burst Mouthwash,285,7,6,263,500,FALSE,500
2965,Paan Corner,Nupur Heena Mehandi,199,0,6,199,500,FALSE,500
2966,Home & Cleaning,Rin Fabric Whitener Detergent,69,10,0,62,500,TRUE,500
2967,Health & Hygiene,Dabur Chyawanprash Immunity Booster,190,6,6,177,500,FALSE,500
2968,Health & Hygiene,Organic India Organic Chyawanprash,495,20,6,396,500,FALSE,500
2969,Health & Hygiene,Dabur Chyawanprakash Sugar Free,235,5,6,223,500,FALSE,500
2970,Health & Hygiene,Dettol Clinical Strength Hand Sanitizer Liquid,250,10,6,225,500,FALSE,500
2971,Home & Cleaning,Oxi Green Dish Wash Liquid - Lemon,105,6,6,98,500,FALSE,500
2972,Home & Cleaning,Lizol Disinfectant Surface & Floor Cleaner Liquid Jasmine,103,5,6,97,500,FALSE,500
2973,Home & Cleaning,Colin Glass and Surface Cleaner Liquid Spray Regular,96,7,6,89,500,FALSE,500
2974,Home & Cleaning,Ariel Complete Detergent Washing Powder 500 g  + 200 g Free,135,0,6,135,500,FALSE,500
2975,Home & Cleaning,Lizol Disinfectant Surface & Floor Cleaner Liquid Floral,103,5,6,97,500,FALSE,500
2976,Home & Cleaning,Oxi Green Max Force Green Concentrate,107,10,3,96,500,FALSE,500
2977,Home & Cleaning,Pril Bar Tub,55,0,1,55,500,FALSE,500
2978,Home & Cleaning,Harpic Lemon Bathroom Cleaner ,95,9,6,86,500,FALSE,500
2979,Packaged Food,Kissan Pineapple Jam,165,9,1,149,500,FALSE,500
2980,Packaged Food,Kellogg's No Added Sugar Muesli,335,11,6,298,500,FALSE,500
2981,Packaged Food,Maggi Rich Tomato Ketchup,105,4,2,100,500,FALSE,500
2982,Packaged Food,Chef's Basket Durum Wheat Fusilli Pasta,160,50,6,80,500,FALSE,500
2983,Packaged Food,Godrej Yummiez Chicken Nuggets,325,9,1,293,500,FALSE,500
2984,Packaged Food,Saffola Veggie Twist Masala Oats,195,12,2,171,500,FALSE,500
2985,Packaged Food,Mother's Recipe Pickle - Mango,125,9,6,113,400,FALSE,500
2986,Packaged Food,Mother's Recipe Pickle - Mango,149,26,4,109,500,FALSE,500
2987,Packaged Food,Saffola Everyday Peppy Tomato Masala Oats,195,12,6,171,500,FALSE,500
2988,Packaged Food,Veeba Hot Sweet Tomato Chilli Sauce,104,20,3,83,500,FALSE,500
2989,Packaged Food,Borges Durum Wheat Pasta Superior Quality,250,40,6,149,500,FALSE,500
2990,Packaged Food,Borges Durum Wheat Fusilli Pasta ,250,0,3,250,500,FALSE,500
2991,Packaged Food,Maggi Hot & Sweet Tomato Chilli Sauce,115,0,1,115,500,FALSE,500
2992,Packaged Food,Chef's Basket Durum Wheat Elbow Pasta,160,50,6,80,500,FALSE,500
2993,Packaged Food,Amul Spray Infant Milk Food,197,2,6,193,500,FALSE,500
2994,Packaged Food,Amul Delicious Fat Spread - Cholesterol Free,88,2,2,86,500,FALSE,500
2995,Beverages,Amul Safed Makkhan,235,1,6,232,500,FALSE,500
2996,Beverages,Amul Unsalted Cooking Butter,245,2,6,238,500,FALSE,500
2997,Beverages,Betty Crocker Complete Pancake Mix Original,110,4,6,105,250,FALSE,500
2998,Packaged Food,Veeba Truly Tomato Ketchup,99,20,6,79,500,FALSE,500
2999,Packaged Food,Organic India Apple Cider Vinegar,595,9,2,536,500,FALSE,500
3000,Packaged Food,Masala Oats Masala & Coriander ,195,9,5,176,500,FALSE,500
3001,Packaged Food,Mother's Recipe Gujrati Gorkeri Pickle,140,10,3,126,500,FALSE,500
3002,Packaged Food,Kellogg's Muesli 20% Nuts Delight,320,0,6,320,500,FALSE,500
3003,Packaged Food,Borges Farfalle Durum Wheat Pasta ,250,0,5,250,500,FALSE,500
3004,Packaged Food,ITC Master Chef Chicken Seekh Kabab,325,0,6,325,500,FALSE,500
3005,Packaged Food,Kelloggs Muesli - With 22% Fruit Magic,320,10,5,288,500,FALSE,500
3006,Packaged Food,Bagrrys Fruit N Fibre Muesli Mixed Fruit,330,0,6,330,500,FALSE,500
3007,Packaged Food,Kissan Mixed Fruit Jam ,155,0,0,155,500,TRUE,500
3008,Packaged Food,Safal Frozen Mixed Vegetables,60,5,0,57,500,TRUE,500
3009,Packaged Food,Praakritik Organic Jumbo Rolled Oats,190,11,6,169,500,FALSE,500
3010,Packaged Food,Mother's Recipe Pickle - Mixed,149,26,6,109,500,FALSE,500
3011,Packaged Food,Yummiez Green Peas,135,0,0,135,500,TRUE,500
3012,Packaged Food,Del Monte Eggless Mayo,135,6,0,126,500,TRUE,500
3013,Packaged Food,Chef's Basket Durum Wheat Penne Pasta,160,50,0,80,500,TRUE,500
3014,Ice Cream & Desserts,Amul Spray Infant Milk Food,197,2,6,193,500,FALSE,500
3015,Ice Cream & Desserts,Amul Delicious Fat Spread - Cholesterol Free,88,2,2,86,500,FALSE,500
3016,Ice Cream & Desserts,Godrej Yummiez Chicken Nuggets,325,9,1,293,500,FALSE,500
3017,Ice Cream & Desserts,Maggi Rich Tomato Ketchup,105,4,2,100,500,FALSE,500
3018,Ice Cream & Desserts,Chef's Basket Durum Wheat Fusilli Pasta,160,50,6,80,500,FALSE,500
3019,Ice Cream & Desserts,Maggi Hot & Sweet Tomato Chilli Sauce,115,0,1,115,500,FALSE,500
3020,Ice Cream & Desserts,Borges Durum Wheat Fusilli Pasta ,250,0,3,250,500,FALSE,500
3021,Ice Cream & Desserts,Chef's Basket Durum Wheat Elbow Pasta,160,50,6,80,500,FALSE,500
3022,Chocolates & Candies,Saffola Veggie Twist Masala Oats,195,12,2,171,500,FALSE,500
3023,Chocolates & Candies,Mother's Recipe Pickle - Mango,125,9,6,113,400,FALSE,500
3024,Chocolates & Candies,Mother's Recipe Pickle - Mango,149,26,4,109,500,FALSE,500
3025,Chocolates & Candies,Kellogg's No Added Sugar Muesli,335,11,6,298,500,FALSE,500
3026,Chocolates & Candies,Kissan Pineapple Jam,165,9,1,149,500,FALSE,500
3027,Chocolates & Candies,Chef's Basket Durum Wheat Elbow Pasta,160,50,6,80,500,FALSE,500
3028,Chocolates & Candies,Amul Spray Infant Milk Food,197,2,6,193,500,FALSE,500
3029,Chocolates & Candies,Maggi Rich Tomato Ketchup,105,4,2,100,500,FALSE,500
3030,Chocolates & Candies,Godrej Yummiez Chicken Nuggets,325,9,1,293,500,FALSE,500
3031,Chocolates & Candies,Chef's Basket Durum Wheat Fusilli Pasta,160,50,6,80,500,FALSE,500
3032,Chocolates & Candies,Borges Durum Wheat Fusilli Pasta ,250,0,3,250,500,FALSE,500
3033,Chocolates & Candies,Maggi Hot & Sweet Tomato Chilli Sauce,115,0,1,115,500,FALSE,500
3034,Chocolates & Candies,Organic India Apple Cider Vinegar,595,9,2,536,500,FALSE,500
3035,Chocolates & Candies,Masala Oats Masala & Coriander ,195,9,5,176,500,FALSE,500
3036,Chocolates & Candies,Mother's Recipe Gujrati Gorkeri Pickle,140,10,3,126,500,FALSE,500
3037,Chocolates & Candies,Kellogg's Muesli 20% Nuts Delight,320,0,6,320,500,FALSE,500
3038,Chocolates & Candies,Borges Farfalle Durum Wheat Pasta ,250,0,5,250,500,FALSE,500
3039,Chocolates & Candies,Veeba Hot Sweet Tomato Chilli Sauce,104,20,3,83,500,FALSE,500
3040,Chocolates & Candies,Borges Durum Wheat Pasta Superior Quality,250,40,6,149,500,FALSE,500
3041,Chocolates & Candies,ITC Master Chef Chicken Seekh Kabab,325,0,6,325,500,FALSE,500
3042,Chocolates & Candies,Saffola Everyday Peppy Tomato Masala Oats,195,12,6,171,500,FALSE,500
3043,Chocolates & Candies,Praakritik Organic Jumbo Rolled Oats,190,11,6,169,500,FALSE,500
3044,Chocolates & Candies,Mother's Recipe Pickle - Mixed,149,26,6,109,500,FALSE,500
3045,Chocolates & Candies,Kelloggs Muesli - With 22% Fruit Magic,320,10,5,288,500,FALSE,500
3046,Chocolates & Candies,Veeba Truly Tomato Ketchup,99,20,6,79,500,FALSE,500
3047,Ice Cream & Desserts,Organic India Apple Cider Vinegar,595,9,2,536,500,FALSE,500
3048,Ice Cream & Desserts,Masala Oats Masala & Coriander ,195,9,5,176,500,FALSE,500
3049,Ice Cream & Desserts,Mother's Recipe Gujrati Gorkeri Pickle,140,10,3,126,500,FALSE,500
3050,Ice Cream & Desserts,Kellogg's Muesli 20% Nuts Delight,320,0,6,320,500,FALSE,500
3051,Ice Cream & Desserts,Borges Farfalle Durum Wheat Pasta ,250,0,5,250,500,FALSE,500
3052,Ice Cream & Desserts,Veeba Truly Tomato Ketchup,99,20,6,79,500,FALSE,500
3053,Ice Cream & Desserts,Veeba Hot Sweet Tomato Chilli Sauce,104,20,3,83,500,FALSE,500
3054,Ice Cream & Desserts,Borges Durum Wheat Pasta Superior Quality,250,40,6,149,500,FALSE,500
3055,Ice Cream & Desserts,ITC Master Chef Chicken Seekh Kabab,325,0,6,325,500,FALSE,500
3056,Ice Cream & Desserts,Kissan Pineapple Jam,165,9,1,149,500,FALSE,500
3057,Ice Cream & Desserts,Kellogg's No Added Sugar Muesli,335,11,6,298,500,FALSE,500
3058,Ice Cream & Desserts,Mother's Recipe Pickle - Mango,125,9,6,113,400,FALSE,500
3059,Ice Cream & Desserts,Saffola Veggie Twist Masala Oats,195,12,2,171,500,FALSE,500
3060,Ice Cream & Desserts,Mother's Recipe Pickle - Mango,149,26,4,109,500,FALSE,500
3061,Ice Cream & Desserts,Saffola Everyday Peppy Tomato Masala Oats,195,12,6,171,500,FALSE,500
3062,Ice Cream & Desserts,Bagrrys Fruit N Fibre Muesli Mixed Fruit,330,0,6,330,500,FALSE,500
3063,Ice Cream & Desserts,Praakritik Organic Jumbo Rolled Oats,190,11,6,169,500,FALSE,500
3064,Ice Cream & Desserts,Mother's Recipe Pickle - Mixed,149,26,6,109,500,FALSE,500
3065,Ice Cream & Desserts,Kelloggs Muesli - With 22% Fruit Magic,320,10,5,288,500,FALSE,500
3066,Ice Cream & Desserts,Del Monte Eggless Mayo,135,6,0,126,500,TRUE,500
3067,Ice Cream & Desserts,Yummiez Green Peas,135,0,0,135,500,TRUE,500
3068,Chocolates & Candies,Amul Delicious Fat Spread - Cholesterol Free,88,2,2,86,500,FALSE,500
3069,Ice Cream & Desserts,Safal Frozen Mixed Vegetables,60,5,0,57,500,TRUE,500
3070,Ice Cream & Desserts,Kissan Mixed Fruit Jam ,155,0,0,155,500,TRUE,500
3071,Ice Cream & Desserts,Chef's Basket Durum Wheat Penne Pasta,160,50,0,80,500,TRUE,500
3072,Munchies,Popular Essentials Samba Broken Wheat,100,11,6,89,500,FALSE,500
3073,Munchies,Praakritik Organic Yellow Moon Dal,135,0,6,135,500,FALSE,500
3074,Munchies,24 Mantra Organic Pancharatna Dal - Split,130,7,6,120,500,FALSE,500
3075,Munchies,Aashirvaad Svasti Cow Ghee Tetra Pack,295,0,6,295,500,FALSE,500
3076,Munchies,Praakritik Organic Indrayani Rice,70,0,6,70,500,FALSE,500
3077,Munchies,MTR Vada Breakfast,200,0,1,200,500,FALSE,500
3078,Munchies,Epicurea Sushi Rice,295,0,6,295,500,FALSE,500
3079,Munchies,Praakritik Organic Jumbo Rolled Oats,190,11,6,169,500,FALSE,500
3080,Munchies,Satyam Poha Jada,35,8,0,32,500,TRUE,500
3081,Munchies,Satyam Thin Poha Patla,38,7,0,35,500,TRUE,500
3082,Munchies,Tata Sampann Poha,44,6,0,41,500,TRUE,500
3083,Munchies,Popular Essentials Toor Dal (Un-Polished),80,7,0,74,500,TRUE,500
3084,Munchies,Popular Essentials Black Brown Chana (Un-Polished),55,9,0,50,500,TRUE,500
3085,Munchies,Tata Sampann High Protien Chana Dal - Split,64,0,0,64,500,TRUE,500
3086,Munchies,Satyam Singdana ,119,6,0,111,500,TRUE,500
3087,Munchies,Tata Sampann Moong Chilka ,88,6,0,82,500,TRUE,500
3088,Munchies,Tata Sampann High Protien Toor Dal - Split,91,2,0,89,500,TRUE,500
3089,Munchies,Everest Kashmiri Lal Chilli Powder,310,10,0,279,500,TRUE,500
3090,Beverages,Mother Dairy Ultra Full Cream Milk,31,0,4,31,500,FALSE,500
3091,Beverages,Mother Dairy Toned Milk Pouch,25,0,4,25,500,FALSE,500
3092,Munchies,Sugarlite 50% Less Calories Sugar Pouch,99,40,0,59,500,TRUE,500
3093,Munchies,Popular Essentials Buckwheat Flour (Kuttu Atta),125,9,0,113,500,TRUE,500
3094,Munchies,Chef's Basket Durum Wheat Penne Pasta,160,50,0,80,500,TRUE,500
3095,Munchies,Popular Essentials Sabudana,60,10,0,54,500,TRUE,500
3096,Munchies,Popular Essentials Brown Sugar,40,0,0,40,500,TRUE,500
3097,Beverages,Amul Delicious Fat Spread - Cholesterol Free,88,2,2,86,500,FALSE,500
3098,Beverages,Amul Cheese - Block,245,2,6,240,500,FALSE,500
3099,Beverages,Amul Butter - Pasteurised,245,2,6,240,500,FALSE,500
3100,Munchies,Praakritik Organic Tuvar Dal,140,0,6,140,500,FALSE,500
3101,Munchies,Praakritik Organic Jowar Atta,110,6,6,103,500,FALSE,500
3102,Munchies,Epicurea Thai Jasmine Rice,295,0,4,295,500,FALSE,500
3103,Munchies,Praakritik Organic Basmati Rice,170,0,5,170,500,FALSE,500
3104,Munchies,Popular Essentials Urad Gola Black (Un-Polished),80,10,6,72,500,FALSE,500
3105,Munchies,Praakritik Organic Besan,170,6,6,159,500,FALSE,500
3106,Munchies,MTR Instant Gulab Jamun Mix,195,9,6,176,500,FALSE,500
3107,Munchies,RRO Til Dil Premium Til Oil Bottle,173,6,6,162,500,FALSE,500
3108,Munchies,Praakritik Organic Raw Sugar,90,6,6,84,500,FALSE,500
3109,Munchies,Praakritik Organic Masoor Dal,130,10,6,116,500,FALSE,500
3110,Munchies,Praakritik Organic Chilka Moong Dal,120,10,6,108,500,FALSE,500
3111,Munchies,Popular Essentials Soya Beans ,80,6,6,75,500,FALSE,500
3112,Munchies,24 Mantra Organic Roasted Bengal Gram Dal,105,7,6,97,500,FALSE,500
3113,Munchies,Popular Essentials Fried Gram (Bengal Gram),70,10,6,63,500,FALSE,500
3114,Munchies,Masala Oats Masala & Coriander ,195,9,5,176,500,FALSE,500
3115,Munchies,Popular Essentials Regular White Lobia,70,10,6,63,500,FALSE,500
3116,Munchies,MTR Uttapam Mix,165,5,6,156,500,FALSE,500
3117,Munchies,Popular Essentials Moth Whole,90,10,6,81,500,FALSE,500
3118,Munchies,Popular Essentials Green Peas (Un-Polished),120,10,5,108,500,FALSE,500
3119,Munchies,24 Mantra Organic Urad White Whole,145,15,4,122,500,FALSE,500
3120,Munchies,24 Mantra Organic Moong Dal,135,7,6,125,500,FALSE,500
3121,Munchies,Popular Essentials Jowa Flour,50,2,5,49,500,FALSE,500
3122,Munchies,Popular Essentials Tamarind,150,14,6,128,500,FALSE,500
3123,Munchies,Popular Essentials Pancharatna Dal,80,10,6,72,500,FALSE,500
3124,Munchies,Borges Farfalle Durum Wheat Pasta ,250,0,5,250,500,FALSE,500
3125,Munchies,Popular Essentials Red Poha,45,4,6,43,500,FALSE,500
3126,Munchies,Popular Essentials Kashmiri Red Rajma,95,6,4,89,500,FALSE,500
3127,Munchies,Praakritik Organic Poha,120,6,5,112,500,FALSE,500
3128,Munchies,Popular Essentials Urad Gola White(Un-Polished),90,10,6,81,500,FALSE,500
3129,Munchies,24 Mantra Organic Chana Dal,95,6,5,89,500,FALSE,500
3130,Munchies,Satyam Pulses Masur Dal,87,6,6,81,500,FALSE,500
3131,Munchies,Praakritik Organic Singhara Atta,240,6,4,225,500,FALSE,500
3132,Munchies,Popular Essentials Sattu Atta,90,12,3,79,500,FALSE,500
3133,Munchies,Borges Durum Wheat Pasta Superior Quality,250,40,6,149,500,FALSE,500
3134,Munchies,Tata Sampann kabuli chana,185,1,4,183,1000,FALSE,500
3135,Munchies,24 Mantra Organic Jaggery Powder,80,15,6,68,500,FALSE,500
3136,Munchies,Tata Sampann High Protien Kabuli Chana,94,0,1,94,500,FALSE,500
3137,Munchies,Gowardhan Ghee/Tuppa Jar,315,1,6,309,500,FALSE,500
3138,Munchies,Tata Sampann Unpolished Moong Dal ,92,4,4,88,500,FALSE,500
3139,Cooking Essentials,Chef's Basket Durum Wheat Penne Pasta,160,50,0,80,500,TRUE,500
3140,Cooking Essentials,Sugarlite 50% Less Calories Sugar Pouch,99,40,0,59,500,TRUE,500
3141,Cooking Essentials,Popular Essentials Buckwheat Flour (Kuttu Atta),125,9,0,113,500,TRUE,500
3142,Munchies,Amul Pure Ghee (Pouch),255,2,6,249,500,FALSE,500
3143,Munchies,Popular Essentials Chana Dal (Un-Polished),60,10,6,54,500,FALSE,500
3144,Munchies,Tata Sampann Unpolished Rajma (Chitra),134,6,6,125,500,FALSE,500
3145,Munchies,Tata Sampann Unpolished Urad Whole,101,6,4,94,500,FALSE,500
3146,Munchies,Popular Essentials Bansi Sooji,35,2,3,34,500,FALSE,500
3147,Munchies,Everest Tikhalal Chilli Powder,235,9,6,212,500,FALSE,500
3148,Munchies,Popular Essentials Kabuli Chana Regular,85,9,6,77,500,FALSE,500
3149,Munchies,Gowardhan Pure Ghee Pouch,295,4,6,281,500,FALSE,500
3150,Munchies,Tata Sampann Unpolished Chana Dal,95,6,2,89,1000,FALSE,500
3151,Munchies,24 Mantra Organic Red Poha,75,8,1,69,500,FALSE,500
3152,Munchies,24 Mantra Organic Besan,95,7,5,88,500,FALSE,500
3153,Munchies,Popular Essentials Black Masoor Whole (Un-Polished),65,10,3,58,500,FALSE,500
3154,Munchies,24 Mantra Organic Peanuts,135,7,1,125,500,FALSE,500
3155,Munchies,Chef's Basket Durum Wheat Elbow Pasta,160,50,6,80,500,FALSE,500
3156,Munchies,Tata Sampann Urad Dal Split,94,4,6,90,500,FALSE,500
3157,Munchies,Popular Essentials Idli Sooji ,30,6,6,28,500,FALSE,500
3158,Munchies,Betty Crocker Complete Pancake Mix Original,110,4,6,105,250,FALSE,500
3159,Munchies,Borges Durum Wheat Fusilli Pasta ,250,0,3,250,500,FALSE,500
3160,Munchies,24 Mantra Organic Green Moong Dal - Split,135,0,2,135,500,FALSE,500
3161,Munchies,Tata Sampann High Protein Kali Urad,91,14,6,78,500,FALSE,500
3162,Munchies,24 Mantra Bura Sugar (Demerara),80,10,6,72,500,FALSE,500
3163,Munchies,Tata Sampann Kala Chana,64,0,5,64,500,FALSE,500
3164,Munchies,Popular Essentials Green Moong Whole,90,16,3,75,500,FALSE,500
3165,Munchies,24 Mantra Organic Masoor Dal - Split,95,7,6,88,500,FALSE,500
3166,Munchies,Praakritik Organic Natural Rock Salt,60,6,3,56,500,FALSE,500
3167,Munchies,Saffola Everyday Peppy Tomato Masala Oats,195,12,6,171,500,FALSE,500
3168,Munchies,Popular Essentials Horse Gram,40,10,4,36,500,FALSE,500
3169,Munchies,24 Mantra Super Grain Quinoa,190,0,4,190,500,FALSE,500
3170,Munchies,24 Mantra Organic Tur Dal - Split,130,7,6,120,500,FALSE,500
3171,Munchies,Dabur Honey ,220,7,3,204,500,FALSE,500
3172,Munchies,Saffola Veggie Twist Masala Oats,195,12,2,171,500,FALSE,500
3173,Munchies,Popular Essentials Urad Dal Split (Un-Polished),85,9,5,77,500,FALSE,500
3174,Munchies,Popular Essentials Masoor Dal Split (Un-Polished),70,10,4,63,500,FALSE,500
3175,Munchies,24 Mantra Organic Rajma,145,0,6,145,500,FALSE,500
3176,Munchies,Popular Essentials Broken Wheat/Daliya,35,2,6,34,500,FALSE,500
3177,Munchies,Weikfield Vanilla Custard Powder,142,9,3,128,500,FALSE,500
3178,Munchies,24 Mantra Organic Sattu Atta,95,0,6,95,500,FALSE,500
3179,Munchies,Popular Essentials White Peas (Un-Polished),80,10,5,72,500,FALSE,500
3180,Munchies,Chef's Basket Durum Wheat Fusilli Pasta,160,50,6,80,500,FALSE,500
3181,Munchies,TilSona Til Oil,180,10,2,162,500,FALSE,500
3182,Munchies,24 Mantra Organic Wheat Daliya ,48,2,2,47,500,FALSE,500
3183,Munchies,24 Mantra Organic Ragi Flour,65,20,4,52,500,FALSE,500
3184,Munchies,Godrej Yummiez Chicken Nuggets,325,9,1,293,500,FALSE,500
3185,Munchies,Popular Essentials Pink Rajma,100,10,6,90,500,FALSE,500
3186,Munchies,Popular Essentials Green Moong Chilka/Chilka (Un-Polished),85,7,5,79,500,FALSE,500
3187,Munchies,Popular Essentials Black Urad Split,80,10,4,72,500,FALSE,500
3188,Munchies,24 Mantra Organic Jowar Flour,70,7,6,65,500,FALSE,500
3189,Munchies,Popular Essentials Chiroti Sooji,35,2,6,34,500,FALSE,500
3190,Munchies,Popular Essentials Red Rajma,90,10,6,81,500,FALSE,500
3191,Munchies,Amul Milk Compound Chocolate Slab,110,2,6,107,500,FALSE,500
3192,Munchies,Amul Dark Compound Chocolate Slab,125,2,6,122,500,FALSE,500
3193,Munchies,Popular Essentials Californian Almond,695,32,6,470,500,FALSE,500
3194,Cooking Essentials,Popular Essentials Samba Broken Wheat,100,11,6,89,500,FALSE,500
3195,Cooking Essentials,24 Mantra Organic Pancharatna Dal - Split,130,7,6,120,500,FALSE,500
3196,Cooking Essentials,Aashirvaad Svasti Cow Ghee Tetra Pack,295,0,6,295,500,FALSE,500
3197,Cooking Essentials,Epicurea Sushi Rice,295,0,6,295,500,FALSE,500
3198,Cooking Essentials,Praakritik Organic Indrayani Rice,70,0,6,70,500,FALSE,500
3199,Cooking Essentials,MTR Vada Breakfast,200,0,1,200,500,FALSE,500
3200,Cooking Essentials,Satyam Poha Jada,35,8,0,32,500,TRUE,500
3201,Cooking Essentials,Praakritik Organic Jumbo Rolled Oats,190,11,6,169,500,FALSE,500
3202,Cooking Essentials,Tata Sampann Poha,44,6,0,41,500,TRUE,500
